BugSQ3LAKwccaption,comment_count,display_url,id_,is_ad,likes_count,loc_id,loc_lat,loc_lon,loc_name,owner_fullname,owner_id,owner_username,shortcode,tagged_user,taken_at_timestamp
"A 17 years old teenage girl from northwestern China has created shock waves by publicly accusing a schoolteacher of four years of rape, physical abuse and blackmail.

The girl, now 17, told the City and Youth Channel of Shaanxi Television on Wednesday that the teacher at Chenggu County No 4 Middle School in Shaanxi province forced her into a sexual relationship and threatened her with violence if she spoke about the attacks. ""All girls who have come forward in an environment with such a patchy rule of law and pressure from the public are brave,"" another said.

Students at schools and colleges began to speak out last year in the wake of the international #MeToo movement and a national campaign against sexual harassment that spread across schools and college campuses.

A year ago, Luo Qianqian, a former student at Beihang University in Beijing, alleged that she and at least five other women had been sexually harassed by one of their professors. The professor was fired after an inquiry found his behaviour ""was a breach of administrative discipline and the norms of being a teacher"". #saynotoviolence#nomore#news#China#Asia",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a14ba5a0109f824a6f38f7f64bfd0151/5D26973F/t51.2885-15/e35/52658418_636844676752798_7203377822208451316_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990473839355846522,False,5,0,0,0,,China to the World,7264867538,china_to_the_world,BuflWkxg196,,1551502993
"GET YOUR DVD COPY OF ""SILENCE"" TODAY!! A different kind of dramatic film.
A young woman is attacked and now she and get friends and family must learn how to deal with what has happened. Original Soundtrack by Mateus Brandão
Starring @elisabeth_pg_larson
@iamdabrii @maddy.love17 @ethanblashford

https://www.facebook.com/infinitymoviestore/

#indiemusic
#metoo #sexualasault #drama #supportindiefilm #supportfilm #actor #dvd",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1c8d464e2a8472431068cc2bc0b9e326/5D24DDBA/t51.2885-15/e35/51700352_252814148930605_4915178625236395562_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990474253117253627,False,14,0,0,0,,Todd E. Braley,1526748412,toddbraley,BuflcmHnWf7,,1551503043
"❤❤❤❤
#linkinbio #charlottemorris #shine #worlddayofsocialjustice #newsingle #tomorrow #comingsoon #music #newmusic #indiemusic #indiepop #popfolk #folkrock #singersongwriter #songwritersofig #originalmusic #feminist #anthem #empoweringwomen #youwillshine #kamalaharris #alyssamilano #metoo #timesup #parklandstrong #womenofcongress #alexandriaocasiocortez #emmagonzalez #suffragettes #survivor",2,https://instagram.fyvr3-1.fna.fbcdn.net/vp/450029d1bafe7f54c2bdc8696244fea9/5C7CD180/t51.2885-15/e35/52984200_535010513573298_2006131287422124180_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990473912588626153,False,27,0,0,0,,,6224726291,worldmusic_official,BuflXo-hujp,madisipes,1551503056
"♡経緯♡
2018年1月13日
きっかけは嵐のuntitled の
#グッズ 販売の日
朝お風呂に入ろうと思ったら
給湯器が壊れた
それまでに会社でのセクハラ、パワハラ、いじめで精神的、肉体的にも限界だったが娘に頼まれた物だけは買いに行こうと思っていた
壊れた瞬間についに家にまで来たかと思った
例え壊した本人の家の管理会社が修理費を払ったとしても
#器物損壊 
#不法侵入 なしではそんな事出来ない
理由は会社でのセクハラを#労災認定 してもらう
と家族に電話で話したから
つまり盗聴もされていた
黒幕はわかっているが実行犯が分からなかった
・
・
#嵐 
#arashi 
#arashianniversarytour5x20 
は落選
#untitled も落選それからの話
・
・
‪#パワハラ ‬
#powerharassment 
#セクハラ 
#sexualharassment 
#いじめ 
#metoo⁠ ⁠ 
#個人情報漏洩 
#動物虐待反対 
#盗撮 
#盗聴 
#ブラック企業 
#yanmar 
#ヤンマー株式会社
#yanmarmarine 
#ヤンマースタジアム長居 
#ヤンマーミュージアム 
#ブラック管理会社
#むこのそう近畿住研
‪#尼崎市‬",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d5c473e72818df923bdb04459804151e/5D14A53F/t51.2885-15/e35/51781314_2382541518445457_5958867553310804763_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990474573610865611,False,11,0,0,0,,森下 和子,2169936396,kazukomorishita0622,BuflhQmhdPL,,1551503081
"Promo video
Escape Victorioso ""Libre como paloma""
#escapevictorioso #violenciadomestica #domesticviolence #victimasdeabuso #libro #book #metoo

Link in the bio",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/933da43deaca5108f4b0ee25fa564c0f/5C7D0F96/t51.2885-15/e35/51745170_123113282103239_5043463916952136343_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990474242555476182,False,8,0,0,0,,Escape Victorioso,11420771157,escapevictorioso,BuflccSFXjW,,1551503104
"#no is a full sentence, because not all people, places and things are good for the #soul

@@@@@@@

#Yoga Schedule: 
Hatha Flow 9am every Sunday morning @aspirewellnessstudio #lahabra 
March 10, 2019 200hr Yoga Teacher Training-Life School @aspirewellnessstudio Sunday’s 1-6pm
9:30am Monday’s  Vinyasa Flow all levels @ Greenleaf Yoga in Whittier! 
March 9, 2019 200Hr Yoga Teacher Training-Life school @greenleafyoga #whittier Saturday’s 1-6pm. 
8pm Wednesday @LA Fitness in Yorba Linda
9am Gentle Stretch Yoga & 10:30am Saturday’s all levels flow @ohyoga in Orange 
PRIVATE YOGA CLASSES AVAILABLE 
Call for your appointment ☺️🙌🕉
💚
#jesusfirstyogasecond
#repost
#yoga
#yogadaily
#yogainspiration 
#highvibetribe
#yogaat56 
#breathe
#fitness 
#positivevibes 
#selflove
#selfcare
#yogateacher
#yogalife 
#yogaheals 
#yogatherapy 
#yogaeverydamnday 
#metoo
#yogasavedmylife
#heroesneverdie🇺🇸",3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/83a2b168a597daaf8031e1125753ebcf/5D03C0AF/t51.2885-15/e35/50846410_668204713595619_791892227572831908_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990475902493168221,False,22,0,0,0,,Yogamama,342441607,lilmamma50,Bufl0mOFJJd,,1551503239
"CEO @therealstunnadior #blackhistorymonth
#blackhistory #aqaurius #stunnadior #aquariusseason #entrepreneur #wod #brand #weightlifting #weighttraining #alleyezonmemovie #crossfit #squats #cargo
#studioflow #filmdirector #hamstrings #hollywoodny #TeenosAngels #godquotes
#fashionblogger  #castingcall #casting  #lifting #legday we support #metoo
#NewYork #gymislife #lifter",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d028f61485f0b4859b5b63da088b937/5D28433A/t51.2885-15/e35/51638154_421006815336763_6165313671792999983_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990476956655088348,False,69,0,0,0,,T. A. CASTING,789103738,teenos_angels,BufmD7_BvLc,therealstunnadior,1551503365
"Done by @hc.drew, who specializes in custom neo traditional styles and micro realism tattoos.
To book with Heather, please email us at unitytattoo@gmail.com",3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5fe59ead77dcc67527d3c7f8578b0e4b/5D0FAA34/t51.2885-15/e35/51915551_615011805605141_3116794950704676392_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990477991884796462,False,54,0,0,0,,Unity Tattoo,1385205272,unitytattoovancouver,BufmTAHhrIu,,1551503489
"Winter Wonderland 
#slamdance #shortfilm #film #femalefilmmaker #femaledirector #filmfestival #metoo #sundance #parkcity #parkcityutah #sundancefilmfestival #utah",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9864137a5fde760afe1f44149d82d844/5D226F72/t51.2885-15/e35/52771939_121663692278553_5230627411498940641_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990480340275305123,False,224,0,0,0,,Ailele,285143383,ailele,Bufm1LOghqj,,1551503768
"Join me and my Team www.acninc.com ➡ Use IBO / Sponsor ID.no 8170121860
.. #nextgen #rumi #fitness #team #lifestyle #picoftheday #tbt #success #australia #latino #f4f #f2f #weightloss #goodmorning #sunset #fitnesslife #fitmom #metoo #sunshine #makeup #fame #freedom #amazing #smile  #epic #leadership #followme #motivation #bestoftheday #momlife",3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/78d6dfdb074832a76cb60667589a3902/5D1E7194/t51.2885-15/e35/52403931_306574956674341_4180754287536261667_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990481814069756119,False,37,0,0,0,,Jersej,747980337,jersej,BufnKnzgMDX,,1551503944
,3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/09e37591a7f585d0b50c7dc0f0f1038b/5D22B68D/t51.2885-15/e35/51637174_157987901753126_5532899930231613526_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1989412571433830700,False,18,0,0,0,,R Heideman,2131393561,rheidtech,Bub0DGAAoks,,1551376480
Honey 🍯 why is this thing following me and who allowed it into our home 👽? @themammadiaries #bobsweep,6,https://instagram.fyvr3-1.fna.fbcdn.net/vp/385148ec749a7bd7310baabe8e0a1066/5C7D0686/t51.2885-15/e15/52848278_2088019701315057_112123232713514462_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1989575691540337741,False,20,0,0,0,,J A M A L  Q A Z I,25750756,jamalqazi,BucZIzcA5RN,,1551396042
"Manutenção em gel.💅
.
.
.
#estruturaemgel #choqueigata #gelmoldado #unhasdeluxo #unhasdeprincesa #unhasdediva #esmalteneon #neonrosa #unhasparaocarnaval #carnaval2019 #nailart #nailsworld #manicuresbrasil #unhasdecoradas #joiasdeunhas #unhascompedrarias #tumblr #tumblrgirl #unhasdebarbie #nailstyle #nails4today #nail2inspire #nailslovers #nails #nail_me_good_ #ballerinanails #unhasballerina #esmaltebonito #metoo",52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/11d9c20fa23baf250afcb213b85c26cd/5D258617/t51.2885-15/e35/53063858_335662677073729_3045816131703479924_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990252433960749801,False,120,0,0,0,,Andressa Peixoto,3131782288,andressapeixoto.unhas,BuezAs7lkrp,"nailsmagazine,nails_journal,nail_sunny,tutorials.gallery,nailsartclips,nail.feed,nails_page__,nails_masters,nalva_china,nails_univer,_nailsclips,unhasdgrife,beautifulnailsbrasil,nails_top_master,choqueigataoficial,viciadas_em_lives,umaspelasoutrasch",1551476600
"It’s the first day of women’s history month and we are so excited!! Us women are: 
#strong
#powerful
#independent & so much more💁🏽‍♀️ More power to us women, who help others rise above! May we continue to be extraordinary women. May we know them. May we learn from them. May we raise them. Here is to an amazing month. #risingphoenix #nonprofit #sexualassault #rape #endrape #rapeculture #endrapeculture #empowersurvivors #humanrights #womensrights #mensrights #childsexualabuse #survivorsofsexualassault #believesurvivors #selflove #selfcare #takecareofyourself #ourtimeisnow #timesup #metoo #metoomovement  #womenshistorymonth #womenempowerment #womensupportingwomen",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/382955b4c784f9a9f09065612c246ac3/5D08AF2A/t51.2885-15/e35/52152219_120063242442142_1799606711153008413_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990411294382395466,False,13,0,0,0,,Rising Phoenix,9477743361,risingphoenixny,BufXIbOlpBK,zahncenternyc,1551495538
"We can do anything ✨⠀
. . . ⠀
#Repost @withlovechi ⠀
... so put your cape on & go and save the world ⠀
⠀",6,https://instagram.fyvr3-1.fna.fbcdn.net/vp/517f519b9d15dc18eeb6a63ff60513c0/5D0D24D5/t51.2885-15/fr/e15/s1080x1080/52063757_2021717664572620_6484439157956902670_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990411901666348135,False,40,0,0,0,,findSisterhood App,5704018374,findsisterhood,BufXRQziExn,,1551495610
"2019.3.2(土)✍﻿
＊
＊
もう終わったのにい…
#my365 のアプリを
消せずにいる…
こんな奴いる❓💦🤣
#往生際悪いチーム 
メンバーいるかな❓
＊
＊
#metoo 
#my365卒業生 #my365卒業 
#さっさと消せ 
#もしかしたら 
#ないない",18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3102c448bf249cef0f0bb031a6557f33/5D0EBC13/t51.2885-15/e35/51687391_257182878358444_7875390372587338312_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990436135288999410,False,37,0,0,0,,角野 みゆき,53210795,kppetitmutu,Bufcx6IAI3y,,1551498499
"2nd night of birthday fun with @yogifit_u and @denaddill 🖤 love these ladies!!! .
.
.
.
.
.
.
#liveauthentic #womenempowerment #womenpower #girlpower #pursuethetruth #fromwhereistand #goodvibetribe #equality #feminism #feminismisforeverybody #metoo #selflove #supportwomen #endgunviolance #prochoice #healthcareforwomen #plannedparenthood",2,https://instagram.fyvr3-1.fna.fbcdn.net/vp/623d297bc83c6858f2350b34fced07df/5D2108FD/t51.2885-15/e35/53500327_121076895665829_5793893608762011380_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990438603226339261,False,25,0,0,0,,Heather Kane,589848529,sugarkanedesigns,BufdV0kh9e9,,1551498793
It’s so obvious 🤣! #bestbuy #money #careerpath #luoldeng #sudogest #gucci #metoo,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/32260ee67bab676917ba7303326d0376/5D26E58F/t51.2885-15/e35/52804006_337139146896381_6861443181969894072_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990439356883585249,False,1,0,0,0,,Mossy Boi,9170860120,mossycorn,BufdgyeAMjh,,1551498883
"!!! SPOILER WARNING !!!
—————
[ he said, she said ]
—————
this scene was so incredibly powerful. the way that this amazing show handles these topics with delicacy and grace completely blows me away. this episode had the perfect balance of comedy and coverage,, coverage being on a topic that is so important. the storyline in the episode was so important to be seen on tv and to have seen it was so astounding. it was completely breathtaking in every possible way and for every possible reason. the way that each scene was constructed to create this incredible storyline that illustrated so many different things: jake being an incredible ally (in this scene and many others), this conversation/debate between rosa and amy, the entire storyline and all of the issues it brought up about the world we live in: two steps forward one step back. the talent shown from all of the actors was awe-inspiring and sensational, @melissafumero ‘s acting in this scene had me speechless and teary. i am so proud of @stephaniebeatriz for having her directorial debut be on something so gravitational and powerful and she has absolutely done the #metoo movement proud. i love this show with my whole heart and this episode encapsulates so many reasons why. and to nbc for airing an episode about this topic: thank you thank you thank you!!!!!",35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7c8c40e1ab9c396d60c6428c129ccd92/5D186AD8/t51.2885-15/e35/53546076_2299853160236796_649440698468322421_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990439635202764933,False,1125,0,0,0,,tara ☁️☘️🌚,6354791032,99detectives,Bufdk1rHnCF,"stephaniebeatriz,nbc,melissafumero,thelonelyisland,nbcbrooklyn99",1551498916
"I have more but Insta a bitch and crops my pics
▪
#sad #aesthetic #selfie #me #metoo #lover #kms #picofme #aesthetic #oof  #snatched #flowercrown #lighting #goodlighting #pink #aestheticclothes #deadontheinside #ew #fairyaesthetic",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d50a30a7e0c1ca849c47eee8961a9264/5D146566/t51.2885-15/e35/51694388_1446216868869199_5944350849353268734_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990440004291138933,False,23,0,0,0,,big boy,10577196283,vandimie,BufdqNagBV1,,1551498960
Excited to see Giselle @harristheaterchicago the original #metoo story with this crew #friyay🎉,3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/13cbad4f762e594a5035328a70533041/5D228C47/t51.2885-15/e35/52008553_256823171908811_3791001969317514294_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990440391385498503,False,15,0,0,0,,Mikhaila,2404453,mikhailafit,Bufdv17H0OH,,1551499006
"Plenty of fresh memes in the vault who's ready 👆🧒🏿👆👞👞👇🧕👇
•
•
•
•
•
•
•
•
•
(Ignore tags)
#dankmemes #meme #memes #funny #fortnite #dank #lol #funnymemes #memesdaily #dankmeme #follow #lmao #edgymemes #anime #cringe #like #edgy #comedy #offensivememes #offensive #love #sex #nude #fun #humor #sad #edgy #metoo #politics",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8f64eaec8be5df177a1b93229ec15928/5C7D1260/t51.2885-15/e35/52989784_120579429047888_3942667396700080484_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990440257879797309,False,22,0,0,0,,Type Name Here,4138549533,dankmeemays.v2,Bufdt5lj-49,,1551499019
Me too ☺️❤️🥺😘🤭😭#dance #explore #metoo,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7d5d81a43b7334caa44256dda477fe04/5C7CE8DE/t51.2885-15/e15/52372990_122095372257568_1739093444548331441_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990440459440405404,False,19,0,0,0,,Emma Tucker,3283607971,photo_graphics09,Bufdw1Tgruc,,1551499072
"Tonight’s episode was on the road chopping it up in the barbershop with the fellas. We were at The Brothers Barbershop at 6617 McCart Ave Fort Worth, TX  76133. We spoke on a variety of topics from entrepreneurship to family/relationship  to religion as well as a few  hot topics that everyone have been talking about Jussie Smollett, R. Kelly, Bill Cosby and the #metoo movement. There may be explicit language during this podcast so please don’t be offended. Thank you for tuning in to JustNTine on anchor!!! #investinyourself #entrepreneur #relationshipgoals #miccheck🎤 #blessed🙏 #grateful🙏 #thankful🙏 Thank you @bottom7711 .!!!! #funtime",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/edc561cbc24aa5c2dc63d5d65cac7b30/5D09D74E/t51.2885-15/e35/52387096_462906574244342_1888969882895294591_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990441166743958786,False,27,0,0,0,,Turntine JR,234722448,mr._j._turntine_jr_,Bufd7ICFnUC,,1551499099
