created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter;bot;id
2019-03-17 15:11:22;True;;"RT @thewordforthis: #TWFT52 Prompt 11: #TheWordForThis is ""TOUCH.""
Full post, add'l starter ideas, &amp; my own response to the prompt here: ht…";en;'TWFT52', 'TheWordForThis';'thewordforthis';Everywhere;;;;2018-05-30 22:51:26;ideamachine2018;Idea Machine;Idea Machine is an account that retweets #writingprompts. Now get yourself writing!;26704;False;403;2;1;0;;12;False;False;True;english;"RT @thewordforthis: #TWFT52 Prompt 11: #TheWordForThis is ""TOUCH.""
Full post, add'l starter ideas, &amp; my own response to the prompt here: ht…";"   prompt 11:  is ""touch.""
full post, add'l staer ideas, &amp; my own response to the prompt here: ht…";"prompt 11 : `` touch . '' full post , add'l staer ideas , & amp ; response prompt : ht… ";"[('prompt', 'JJ'), ('11', 'CD'), (':', ':'), ('``', '``'), ('touch', 'NN'), ('.', '.'), ('``', '``'), ('full', 'JJ'), ('post', 'NN'), (',', ','), (""add'l"", 'JJ'), ('staer', 'NN'), ('ideas', 'NNS'), (',', ','), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('response', 'NN'), ('prompt', 'NN'), (':', ':'), ('ht…', 'NN')]";"prompt 11 : `` touch . `` full post , add'l staer idea , & amp ; respons prompt : ht…";"prompt 11 : `` touch . `` full post , add'l staer idea , & amp ; response prompt : ht…";1;399
2019-03-17 15:00:50;True;;RT @Juliett71326822: Eventhough Johnny Depp was serially and violently attacked by Amber Heard, the thing he wants to set straight most of…;en;;'Juliett71326822';;;;;2017-06-26 17:20:36;meanchi0421;goodview;;45758;False;137;74;1;0;;2;True;False;False;english;RT @Juliett71326822: Eventhough Johnny Depp was serially and violently attacked by Amber Heard, the thing he wants to set straight most of…;  eventhough johnny depp was serially and violently attacked by amber heard, the thing he wants to set straight most of…;eventhough johnny depp serially violently attacked amber heard , thing wants set straight of… ;[('eventhough', 'IN'), ('johnny', 'JJ'), ('depp', 'NNS'), ('serially', 'RB'), ('violently', 'RB'), ('attacked', 'VBN'), ('amber', 'RB'), ('heard', 'VBN'), (',', ','), ('thing', 'NN'), ('wants', 'VBZ'), ('set', 'VBN'), ('straight', 'JJ'), ('of…', 'NN')];eventhough johnni depp serial violent attack amber heard , thing want set straight of…;eventhough johnny depp serially violently attack amber hear , thing want set straight of…;1;459
2019-03-17 14:58:04;False;In 1836, a sewer worker accidentally discovered an old drain... Facts - #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life #metoo #facts #newprofilepic #ff #follow #photography #nature https://t.co/8aZeux2eAV;;en;'education', 'giveaway', 'quote', 'LifeChangingTipsForStudents', 'inspiration', 'life', 'metoo', 'facts', 'newprofilepic', 'ff', 'follow', 'photography', 'nature';;India;;;;2018-04-18 12:18:17;edbreakdotcom;Ed Break Online Learnings;"On Twitter - Bringing you all - some unknown facts from all over the web.

On Website - Free online study materials for everyone !! Visit : https://t.co/JpDMopBgOV";2419;False;4;7;0;0;;0;True;False;False;english;In 1836, a sewer worker accidentally discovered an old drain... Facts - #education #giveaway #quote #LifeChangingTipsForStudents #inspiration #life #metoo #facts #newprofilepic #ff #follow #photography #nature https://t.co/8aZeux2eAV;in 1836, a sewer worker accidentally discovered an old drain... facts -              ;1836 , sewer worker accidentally discovered old drain ... facts - ;[('1836', 'CD'), (',', ','), ('sewer', 'JJR'), ('worker', 'NN'), ('accidentally', 'RB'), ('discovered', 'VBD'), ('old', 'JJ'), ('drain', 'NN'), ('...', ':'), ('facts', 'VBZ'), ('-', ':')];1836 , sewer worker accident discov old drain ... fact -;1836 , sewer worker accidentally discover old drain ... facts -;1;468
2019-03-17 14:57:14;True;;RT @AutumnOnVenus: Comment #MeToo on this if you’re also sick of women getting away with lying, defaming, and abusing. If you’re sick of wo…;en;'MeToo';'AutumnOnVenus';New York, New York;;;;2017-12-07 19:43:51;PamelaAverette;Pamela Averette;just a regular person! enjoying my life! nothing fake! honesty 💯! I can disagree with you & still respect you, if you are being authentic and honest ! 💯💯💯💯;1478;False;236;1106;236;0;;0;True;False;False;english;RT @AutumnOnVenus: Comment #MeToo on this if you’re also sick of women getting away with lying, defaming, and abusing. If you’re sick of wo…;  comment  on this if you’re also sick of women getting away with lying, defaming, and abusing. if you’re sick of wo…;comment ’ also sick women getting away lying , defaming , abusing . ’ sick wo… ;[('comment', 'NN'), ('’', 'NN'), ('also', 'RB'), ('sick', 'JJ'), ('women', 'NNS'), ('getting', 'VBG'), ('away', 'RB'), ('lying', 'VBG'), (',', ','), ('defaming', 'VBG'), (',', ','), ('abusing', 'VBG'), ('.', '.'), ('’', 'JJ'), ('sick', 'JJ'), ('wo…', 'NN')];comment ’ also sick women get away lie , defam , abus . ’ sick wo…;comment ’ also sick woman get away lie , defame , abuse . ’ sick wo…;1;473
2019-03-17 14:57:02;True;;"RT @Tornangel1024: #AmberHeardIsAnAbuser #womenareabuserstoo Amber is a classic example of how the #metoo movement has been twisted &amp; manip…";en;'AmberHeardIsAnAbuser', 'womenareabuserstoo', 'metoo';'Tornangel1024';New York, New York;;;;2017-12-07 19:43:51;PamelaAverette;Pamela Averette;just a regular person! enjoying my life! nothing fake! honesty 💯! I can disagree with you & still respect you, if you are being authentic and honest ! 💯💯💯💯;1478;False;236;1106;10;0;;0;True;False;False;english;"RT @Tornangel1024: #AmberHeardIsAnAbuser #womenareabuserstoo Amber is a classic example of how the #metoo movement has been twisted &amp; manip…";"    amber is a classic example of how the  movement has been twisted &amp; manip…";"amber classic example movement twisted & amp ; manip… ";"[('amber', 'NN'), ('classic', 'JJ'), ('example', 'NN'), ('movement', 'NN'), ('twisted', 'VBD'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('manip…', 'CC')]";"amber classic exampl movement twist & amp ; manip…";"amber classic example movement twist & amp ; manip…";1;474
2019-03-17 14:53:59;True;;RT @low2985: #MeToo @LOrealParisUSA @UN THIS IS WHO YOU STAND BY..#AmberHeardAbusedJohnnyDepp https://t.co/jze1jKt1vJ;en;'MeToo', 'AmberHeardAbusedJohnnyDepp';'low2985' 'LOrealParisUSA' 'UN';;;;;2017-06-26 17:20:36;meanchi0421;goodview;;45758;False;137;74;4;0;;2;True;False;False;english;RT @low2985: #MeToo @LOrealParisUSA @UN THIS IS WHO YOU STAND BY..#AmberHeardAbusedJohnnyDepp https://t.co/jze1jKt1vJ;     this is who you stand by.. ;stand by.. ;[('stand', 'NN'), ('by..', 'NN')];stand by..;stand by..;1;492
2019-03-17 14:48:35;True;;"RT @Tornangel1024: #AmberHeardIsAnAbuser #womenareabuserstoo Amber is a classic example of how the #metoo movement has been twisted &amp; manip…";en;'AmberHeardIsAnAbuser', 'womenareabuserstoo', 'metoo';'Tornangel1024';;;;;2017-06-26 17:20:36;meanchi0421;goodview;;45758;False;137;74;10;0;;2;True;False;False;english;"RT @Tornangel1024: #AmberHeardIsAnAbuser #womenareabuserstoo Amber is a classic example of how the #metoo movement has been twisted &amp; manip…";"    amber is a classic example of how the  movement has been twisted &amp; manip…";"amber classic example movement twisted & amp ; manip… ";"[('amber', 'NN'), ('classic', 'JJ'), ('example', 'NN'), ('movement', 'NN'), ('twisted', 'VBD'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('manip…', 'CC')]";"amber classic exampl movement twist & amp ; manip…";"amber classic example movement twist & amp ; manip…";1;518
2019-03-17 14:48:19;True;;"RT @maelynn777: So who's the real victim here I got your #metoo #JohnnyDepp 
@disney Shame on you for removing him from #piratesofthecaribe…";en;'metoo', 'JohnnyDepp';'maelynn777' 'Disney';;;;;2017-06-26 17:20:36;meanchi0421;goodview;;45758;False;137;74;121;0;;2;True;False;False;english;"RT @maelynn777: So who's the real victim here I got your #metoo #JohnnyDepp 
@disney Shame on you for removing him from #piratesofthecaribe…";"  so who's the real victim here i got your   
 shame on you for removing him from ";'s real victim got shame removing ;"[(""'s"", 'POS'), ('real', 'JJ'), ('victim', 'NN'), ('got', 'VBD'), ('shame', 'JJ'), ('removing', 'NN')]";'s real victim got shame remov;'s real victim get shame removing;1;521
2019-03-17 14:39:46;True;;RT @taleeuhh: I have some serious opinions about  women’s rights and equality, BUT above all i have an even stronger opinion about just bei…;en;;'taleeuhh';;;;;2017-06-26 17:20:36;meanchi0421;goodview;;45758;False;137;74;25;0;;2;True;False;False;english;RT @taleeuhh: I have some serious opinions about  women’s rights and equality, BUT above all i have an even stronger opinion about just bei…;  i have some serious opinions about  women’s rights and equality, but above all i have an even stronger opinion about just bei…;serious opinions women ’ rights equality , even stronger opinion bei… ;[('serious', 'JJ'), ('opinions', 'NNS'), ('women', 'NNS'), ('’', 'NNP'), ('rights', 'NNS'), ('equality', 'NN'), (',', ','), ('even', 'RB'), ('stronger', 'JJR'), ('opinion', 'NN'), ('bei…', 'NN')];seriou opinion women ’ right equal , even stronger opinion bei…;serious opinion woman ’ right equality , even strong opinion bei…;1;558
2019-03-17 14:27:29;True;;RT @RituG15: #FACup #TeamiKON #NewZealandMosqueAttack #justiceforebiz:#SaturdayMorning #49lives #Loadshedding #TeamEXO #TwitterBestFandom #…;en;'FACup', 'TeamiKON', 'NewZealandMosqueAttack', 'justiceforebiz', 'SaturdayMorning', '49lives', 'Loadshedding', 'TeamEXO', 'TwitterBestFandom';'RituG15';;;;;2019-03-16 00:55:10;anghan_jeel;Anghan Jeel;I'm eBIZer;805;False;9;35;62;0;;0;True;False;False;english;RT @RituG15: #FACup #TeamiKON #NewZealandMosqueAttack #justiceforebiz:#SaturdayMorning #49lives #Loadshedding #TeamEXO #TwitterBestFandom #…;          ;;[];;;1;605
2019-03-17 14:24:23;False;@patrickhealynyt @benshapiro @SenGillibrand @nytimes A leader who doesn't even properly handle harassment claims by her own employee #metoo;;en;'metoo';'patrickhealynyt' 'benshapiro' 'SenGillibrand' 'nytimes';Las Vegas, NV;;;;2008-11-19 20:15:10;redheadsupermod;redheadsupermod;I'm a founding member of the Trump army. High Priestess in The Cult of the Dead Cow. Die hard Trump supporter.  Watching liberals cringe is my favorite pastime.;10025;False;109;54;0;0;;7;False;False;False;english;@patrickhealynyt @benshapiro @SenGillibrand @nytimes A leader who doesn't even properly handle harassment claims by her own employee #metoo;    a leader who doesn't even properly handle harassment claims by her own employee ;leader n't even properly handle harassment claims employee ;"[('leader', 'NN'), (""n't"", 'RB'), ('even', 'RB'), ('properly', 'JJ'), ('handle', 'NN'), ('harassment', 'NN'), ('claims', 'NNS'), ('employee', 'NN')]";leader n't even properli handl harass claim employe;leader n't even properly handle harassment claim employee;1;616
2019-03-17 14:20:31;True;;RT @nytimesbusiness: Days in court have been rare for #Metoo — and rarer still for Wall Street, where grievances are typically dealt with i…;en;'Metoo';'nytimesbusiness';;;;;2017-12-09 21:17:43;dore_nytimesbus;Dont't Retweet nytimesbusiness;;52573;False;14;1;5;0;;0;True;True;False;english;RT @nytimesbusiness: Days in court have been rare for #Metoo — and rarer still for Wall Street, where grievances are typically dealt with i…;  days in cou have been rare for  — and rarer still for wall street, where grievances are typically dealt with i…;days cou rare — rarer still wall street , grievances typically dealt i… ;[('days', 'NNS'), ('cou', 'VBP'), ('rare', 'JJ'), ('—', 'NNP'), ('rarer', 'NN'), ('still', 'RB'), ('wall', 'JJ'), ('street', 'NN'), (',', ','), ('grievances', 'NNS'), ('typically', 'RB'), ('dealt', 'VBP'), ('i…', 'NNS')];day cou rare — rarer still wall street , grievanc typic dealt i…;day cou rare — rarer still wall street , grievance typically deal i…;1;632
2019-03-17 14:15:25;False;"""Pretty is not the rent you pay in the world to exist as a woman"". https://t.co/yGhheag7PM
#feminism #metoo https://t.co/VTREekoxRJ";;en;'feminism', 'metoo';;Online l Globally l Earth;;;;2015-10-21 09:05:07;AroundOMedia;AroundOnlineMedia180;Your daily dose of online media. For leadership tips, visit leadingwithpassion dot org. #fb #ff #ifb;381750;False;44447;44503;0;0;https://t.co/nlAQVwagWg;145;True;False;False;english;"""Pretty is not the rent you pay in the world to exist as a woman"". https://t.co/yGhheag7PM
#feminism #metoo https://t.co/VTREekoxRJ";"""pretty is not the rent you pay in the world to exist as a woman"". 
  ";`` pretty rent pay world exist woman '' . ;[('``', '``'), ('pretty', 'RB'), ('rent', 'JJ'), ('pay', 'NN'), ('world', 'NN'), ('exist', 'VBP'), ('woman', 'NN'), ('``', '``'), ('.', '.')];`` pretti rent pay world exist woman `` .;`` pretty rent pay world exist woman `` .;1;655
2019-03-17 14:02:32;True;;RT @tedlindsay66: Ted Tocks Special Edition – ‘Kavanaugh’ by #TheUSASingers #Resistance #WomansHistoryMonth #MeToo #Kavanaugh #Kavanope #St…;en;'TheUSASingers', 'Resistance', 'WomansHistoryMonth', 'MeToo', 'Kavanaugh', 'Kavanope';'tedlindsay66';Home of the Brave;;;;2018-03-07 05:34:11;DollyMadisonAve;Dolly Madison Avenue;Saving history since 1814. Social grace, hospitality & ice cream. The only 1st lady with an honorary seat in Congress.#Resist #FBR https://t.co/7vcvAe9K4B;28;False;146;204;33;0;https://t.co/PVtJAn91WP;0;True;False;True;english;RT @tedlindsay66: Ted Tocks Special Edition – ‘Kavanaugh’ by #TheUSASingers #Resistance #WomansHistoryMonth #MeToo #Kavanaugh #Kavanope #St…;  ted tocks special edition – ‘kavanaugh’ by       ;ted tocks special edition – ‘ kavanaugh ’ ;[('ted', 'VBN'), ('tocks', 'NNS'), ('special', 'JJ'), ('edition', 'NN'), ('–', 'NNP'), ('‘', 'NNP'), ('kavanaugh', 'IN'), ('’', 'NN')];ted tock special edit – ‘ kavanaugh ’;ted tocks special edition – ‘ kavanaugh ’;1;707
2019-03-17 14:00:03;True;;RT @SmoovArt: They tried it!  Neil deGrasse Tyson will return to the air on two TV shows. #DrBoyceWatkins  #FoundationalBlackAmerican #UsTo…;en;'DrBoyceWatkins', 'FoundationalBlackAmerican';'SmoovArt';Missouri;;;;2017-06-26 15:51:38;russ30327;Russ M;Dedicated to getting rid of Trump;135452;False;4160;1468;2;0;;27;False;True;True;english;RT @SmoovArt: They tried it!  Neil deGrasse Tyson will return to the air on two TV shows. #DrBoyceWatkins  #FoundationalBlackAmerican #UsTo…;  they tried it!  neil degrasse tyson will return to the air on two tv shows.    ;tried ! neil degrasse tyson return air two tv shows . ;[('tried', 'JJ'), ('!', '.'), ('neil', 'JJ'), ('degrasse', 'JJ'), ('tyson', 'NN'), ('return', 'VB'), ('air', 'NN'), ('two', 'CD'), ('tv', 'NN'), ('shows', 'NNS'), ('.', '.')];tri ! neil degrass tyson return air two tv show .;tried ! neil degrasse tyson return air two tv show .;1;718
2019-03-17 13:58:00;True;;RT @NastromKenneth: Do not let your #MeToo past destroy your marriage, most of that invasion happened in Adolescence and is not your fault,…;en;'MeToo';'NastromKenneth';Luxemburg ;;;;2017-12-10 18:13:43;ArmandKllein;❌Armand Klein❌;ChristianFranciscan⭐️CONSERVATIVE⭐️🇺🇸SUPPORT Donald Trump& GOP🇺🇸⭐️MAGA⭐️🇺🇸PRO ISRAEL🇮🇱ANTI RACIST,ANTI TERROR🚫porn🚫drugs🚫alcohol;14904;False;19462;19967;8;0;;2;True;False;True;english;RT @NastromKenneth: Do not let your #MeToo past destroy your marriage, most of that invasion happened in Adolescence and is not your fault,…;  do not let your  past destroy your marriage, most of that invasion happened in adolescence and is not your fault,…;let past destroy marriage , invasion happened adolescence fault , … ;[('let', 'VB'), ('past', 'JJ'), ('destroy', 'NN'), ('marriage', 'NN'), (',', ','), ('invasion', 'NN'), ('happened', 'VBD'), ('adolescence', 'NN'), ('fault', 'NN'), (',', ','), ('…', 'NN')];let past destroy marriag , invas happen adolesc fault , …;let past destroy marriage , invasion happen adolescence fault , …;1;726
2019-03-17 13:53:17;True;;RT @HonestOpinionM1: Where are the feminists now that #JohnnyDepp was proven to be not only innocent, but abused by #MeToo movement and #Am…;en;'JohnnyDepp', 'MeToo';'HonestOpinionM1';Jacksonville, Florida;;;;2017-05-18 22:24:07;Indeppth333;Regina Marie;"Director In-Deppth Academic/Vocational Services

       Committed to helping every student of every age find their own success and confidence.";52;False;37;113;56;0;;0;True;False;False;english;RT @HonestOpinionM1: Where are the feminists now that #JohnnyDepp was proven to be not only innocent, but abused by #MeToo movement and #Am…;  where are the feminists now that  was proven to be not only innocent, but abused by  movement and ;feminists proven innocent , abused movement ;[('feminists', 'NNS'), ('proven', 'RB'), ('innocent', 'JJ'), (',', ','), ('abused', 'JJ'), ('movement', 'NN')];feminist proven innoc , abus movement;feminist proven innocent , abused movement;1;748
2019-03-17 13:47:30;False;Video - Bill Maher Goes Off on ‘Social Justice Warriors’: They Just ‘Want to B*tch’ - https://t.co/UN0oncrofx #metoo #timesup #news https://t.co/jTrGqk5gDh;;en;'metoo', 'timesup', 'news';;USA;;;;2018-03-06 03:28:02;metoozoo;MeToo Zoo;Latest #metoo news, videos and promotions bring awareness and empower women. See more at https://t.co/AdmaQa4qrg;4551;False;16;62;0;0;https://t.co/5aX4EVfTV0;1;True;False;True;english;Video - Bill Maher Goes Off on ‘Social Justice Warriors’: They Just ‘Want to B*tch’ - https://t.co/UN0oncrofx #metoo #timesup #news https://t.co/jTrGqk5gDh;video - bill maher goes off on ‘social justice warriors’: they just ‘want to b*tch’ -     ;video - bill maher goes ‘ social justice warriors ’ : ‘ want b*tch ’ - ;[('video', 'SYM'), ('-', ':'), ('bill', 'NN'), ('maher', 'NN'), ('goes', 'VBZ'), ('‘', 'RB'), ('social', 'JJ'), ('justice', 'NN'), ('warriors', 'NNS'), ('’', 'VBP'), (':', ':'), ('‘', 'NN'), ('want', 'VBP'), ('b*tch', 'NN'), ('’', 'SYM'), ('-', ':')];video - bill maher goe ‘ social justic warrior ’ : ‘ want b*tch ’ -;video - bill maher go ‘ social justice warrior ’ : ‘ want b*tch ’ -;1;769
